"id","tradeType","tradeTypeText","lots","entry.candle.ts","entry.candle.dateString","entry.candle.day","entry.candle.open","entry.candle.high","entry.candle.low","entry.candle.close","entry.candle.volume","entry.indicators.superTrend.index","entry.indicators.superTrend.atr","entry.indicators.superTrend.pastTRList","entry.indicators.superTrend.pastTRList.1","entry.indicators.superTrend.pastTRList.2","entry.indicators.superTrend.pastTRList.3","entry.indicators.superTrend.pastTRList.4","entry.indicators.superTrend.pastTRList.5","entry.indicators.superTrend.pastTRList.6","entry.indicators.superTrend.pastTRList.7","entry.indicators.superTrend.pastTRList.8","entry.indicators.superTrend.pastTRList.9","entry.indicators.superTrend.basicUpperBound","entry.indicators.superTrend.basicLowerBound","entry.indicators.superTrend.finalUpperBound","entry.indicators.superTrend.finalLowerBound","entry.indicators.superTrend.superTrend","entry.indicators.superTrend.superTrendDirection","entry.indicators.superTrend.isUsable","PL","exit.candle.ts","exit.candle.dateString","exit.candle.day","exit.candle.open","exit.candle.high","exit.candle.low","exit.candle.close","exit.candle.volume","exit.indicators.superTrend.index","exit.indicators.superTrend.atr","exit.indicators.superTrend.pastTRList","exit.indicators.superTrend.pastTRList.1","exit.indicators.superTrend.pastTRList.2","exit.indicators.superTrend.pastTRList.3","exit.indicators.superTrend.pastTRList.4","exit.indicators.superTrend.pastTRList.5","exit.indicators.superTrend.pastTRList.6","exit.indicators.superTrend.pastTRList.7","exit.indicators.superTrend.pastTRList.8","exit.indicators.superTrend.pastTRList.9","exit.indicators.superTrend.basicUpperBound","exit.indicators.superTrend.basicLowerBound","exit.indicators.superTrend.finalUpperBound","exit.indicators.superTrend.finalLowerBound","exit.indicators.superTrend.superTrend","exit.indicators.superTrend.superTrendDirection","exit.indicators.superTrend.isUsable","exitReason","exitReasonText","brokerage"
"628b1262-fcf3-42af-8fab-24e84ebe13d6",2,"SELL",25,1546412400,"Wednesday, 02-Jan-19 12:30:00 IST","Wednesday",27271.35,27300.65,27219.45,27220.5,0,9107,52.19000000000051,82.14999999999782,40.20000000000073,45.29999999999927,35.150000000001455,34.55000000000291,46.25,42.95000000000073,32.95000000000073,81.20000000000073,81.20000000000073,27416.620000000003,27103.480000000003,27403.630000000005,27103.480000000003,27403.630000000005,0,1,1806.25,1546581600,"Friday, 04-Jan-19 11:30:00 IST","Friday",27078.15,27158.1,27078.15,27148.25,0,9153,72.27499999999928,91.45000000000073,78.15000000000146,46.39999999999782,45.349999999998545,58.04999999999927,82.40000000000146,126.40000000000146,34.64999999999782,79.94999999999709,79.94999999999709,27334.949999999997,26901.300000000003,27334.949999999997,26901.300000000003,26901.300000000003,1,1,3,"FORCE_EXIT",163
"74173644-0352-45c1-93a0-95ae693390d5",1,"BUY",25,1546581600,"Friday, 04-Jan-19 11:30:00 IST","Friday",27078.15,27158.1,27078.15,27148.25,0,9153,72.27499999999928,91.45000000000073,78.15000000000146,46.39999999999782,45.349999999998545,58.04999999999927,82.40000000000146,126.40000000000146,34.64999999999782,79.94999999999709,79.94999999999709,27334.949999999997,26901.300000000003,27334.949999999997,26901.300000000003,26901.300000000003,1,1,3752.4999999999636,1546852500,"Monday, 07-Jan-19 14:45:00 IST","Monday",27377.3,27382.9,27282.75,27298.35,0,9191,55.98499999999986,27.75,44.64999999999782,38.54999999999927,46.099999999998545,57.75,46.25,36.20000000000073,62.29999999999927,100.15000000000146,100.15000000000146,27500.78,27164.870000000003,27479.33,27164.870000000003,27479.33,0,1,3,"FORCE_EXIT",163
"62f42daa-08ec-4c97-89c6-bd750c0ba1f2",2,"SELL",25,1546852500,"Monday, 07-Jan-19 14:45:00 IST","Monday",27377.3,27382.9,27282.75,27298.35,0,9191,55.98499999999986,27.75,44.64999999999782,38.54999999999927,46.099999999998545,57.75,46.25,36.20000000000073,62.29999999999927,100.15000000000146,100.15000000000146,27500.78,27164.870000000003,27479.33,27164.870000000003,27479.33,0,1,-2475,1546935300,"Tuesday, 08-Jan-19 13:45:00 IST","Tuesday",27375.15,27414.4,27375.15,27397.35,0,9212,45.30499999999992,22.849999999998545,68.34999999999854,31,41.60000000000218,26.549999999999272,40.29999999999927,57,86.90000000000146,39.25,39.25,27530.690000000002,27258.86,27530.690000000002,27258.86,27258.86,1,1,3,"FORCE_EXIT",163
"5bd230b9-30ab-4bd3-857c-75bf2c53bfda",1,"BUY",25,1546935300,"Tuesday, 08-Jan-19 13:45:00 IST","Tuesday",27375.15,27414.4,27375.15,27397.35,0,9212,45.30499999999992,22.849999999998545,68.34999999999854,31,41.60000000000218,26.549999999999272,40.29999999999927,57,86.90000000000146,39.25,39.25,27530.690000000002,27258.86,27530.690000000002,27258.86,27258.86,1,1,2416.2500000000364,1547021700,"Wednesday, 09-Jan-19 13:45:00 IST","Wednesday",27639.75,27644.25,27475.9,27494,0,9237,64.9699999999997,22.599999999998545,24.700000000000728,42.150000000001455,61.45000000000073,31.25,30.69999999999709,27.75,72.40000000000146,168.34999999999854,168.34999999999854,27754.985,27365.165,27715.235,27365.165,27715.235,0,1,3,"FORCE_EXIT",164
"8ad7cbc1-81d6-498b-9055-e929c3ee2057",2,"SELL",25,1547021700,"Wednesday, 09-Jan-19 13:45:00 IST","Wednesday",27639.75,27644.25,27475.9,27494,0,9237,64.9699999999997,22.599999999998545,24.700000000000728,42.150000000001455,61.45000000000073,31.25,30.69999999999709,27.75,72.40000000000146,168.34999999999854,168.34999999999854,27754.985,27365.165,27715.235,27365.165,27715.235,0,1,-4198.750000000018,1547025300,"Wednesday, 09-Jan-19 14:45:00 IST","Wednesday",27594.1,27696.35,27594.1,27661.95,0,9241,84.56000000000022,31.25,30.69999999999709,27.75,72.40000000000146,168.34999999999854,129.20000000000073,60.05000000000291,121.40000000000146,102.25,102.25,27898.905,27391.545,27898.905,27403.784999999996,27403.784999999996,1,1,3,"FORCE_EXIT",165
"fce44a14-6cec-457a-8b06-fb60d4b78da9",1,"BUY",25,1547025300,"Wednesday, 09-Jan-19 14:45:00 IST","Wednesday",27594.1,27696.35,27594.1,27661.95,0,9241,84.56000000000022,31.25,30.69999999999709,27.75,72.40000000000146,168.34999999999854,129.20000000000073,60.05000000000291,121.40000000000146,102.25,102.25,27898.905,27391.545,27898.905,27403.784999999996,27403.784999999996,1,1,-5143.75,1547186400,"Friday, 11-Jan-19 11:30:00 IST","Friday",27483.5,27483.5,27434,27456.2,0,9278,43.06000000000022,53.54999999999927,61.60000000000218,33.20000000000073,41.20000000000073,58.849999999998545,32.650000000001455,22,28.549999999999272,49.5,49.5,27587.93,27329.57,27587.93,27329.57,27587.93,0,1,3,"FORCE_EXIT",164
"2e3214a8-11f9-438c-9186-666111140083",2,"SELL",25,1547186400,"Friday, 11-Jan-19 11:30:00 IST","Friday",27483.5,27483.5,27434,27456.2,0,9278,43.06000000000022,53.54999999999927,61.60000000000218,33.20000000000073,41.20000000000073,58.849999999998545,32.650000000001455,22,28.549999999999272,49.5,49.5,27587.93,27329.57,27587.93,27329.57,27587.93,0,1,2055.000000000018,1547523900,"Tuesday, 15-Jan-19 09:15:00 IST","Tuesday",27317.55,27380.25,27317.1,27374,0,9319,44.04500000000116,51.400000000001455,32.25,58.79999999999927,31.100000000002183,44.150000000001455,39.95000000000073,30.350000000002183,26.150000000001455,63.150000000001455,63.150000000001455,27480.81,27216.539999999997,27480.81,27224.084999999995,27224.084999999995,1,1,3,"FORCE_EXIT",164
"85476cd5-b503-4db4-800d-938c44c15df6",1,"BUY",25,1547523900,"Tuesday, 15-Jan-19 09:15:00 IST","Tuesday",27317.55,27380.25,27317.1,27374,0,9319,44.04500000000116,51.400000000001455,32.25,58.79999999999927,31.100000000002183,44.150000000001455,39.95000000000073,30.350000000002183,26.150000000001455,63.150000000001455,63.150000000001455,27480.81,27216.539999999997,27480.81,27224.084999999995,27224.084999999995,1,1,1946.2499999999636,1547631900,"Wednesday, 16-Jan-19 15:15:00 IST","Wednesday",27491.7,27497.55,27442.15,27451.85,0,9368,41.00999999999985,26.75,32.79999999999927,34.95000000000073,46.650000000001455,52.29999999999927,30.549999999999272,37.60000000000218,37.70000000000073,55.39999999999782,55.39999999999782,27592.879999999997,27346.82,27577.235000000004,27346.82,27577.235000000004,0,1,3,"FORCE_EXIT",164
"98e06ae2-6acd-4979-bcd8-08387b2ef4ee",2,"SELL",25,1547631900,"Wednesday, 16-Jan-19 15:15:00 IST","Wednesday",27491.7,27497.55,27442.15,27451.85,0,9368,41.00999999999985,26.75,32.79999999999927,34.95000000000073,46.650000000001455,52.29999999999927,30.549999999999272,37.60000000000218,37.70000000000073,55.39999999999782,55.39999999999782,27592.879999999997,27346.82,27577.235000000004,27346.82,27577.235000000004,0,1,-1273.7500000000182,1547714700,"Thursday, 17-Jan-19 14:15:00 IST","Thursday",27396.95,27502.8,27396.95,27502.8,0,9389,55.06499999999906,39.89999999999782,28.75,44.95000000000073,44.39999999999782,58,28.049999999999272,43.89999999999782,51,105.84999999999854,105.84999999999854,27615.069999999996,27284.680000000004,27615.069999999996,27308.530000000002,27308.530000000002,1,1,3,"FORCE_EXIT",164
"7295ca8e-b049-44db-83c6-9c02f68490e6",1,"BUY",25,1547714700,"Thursday, 17-Jan-19 14:15:00 IST","Thursday",27396.95,27502.8,27396.95,27502.8,0,9389,55.06499999999906,39.89999999999782,28.75,44.95000000000073,44.39999999999782,58,28.049999999999272,43.89999999999782,51,105.84999999999854,105.84999999999854,27615.069999999996,27284.680000000004,27615.069999999996,27308.530000000002,27308.530000000002,1,1,-1201.2499999999818,1548128700,"Tuesday, 22-Jan-19 09:15:00 IST","Tuesday",27526.55,27533.35,27425.7,27454.75,0,9444,59.46499999999978,53.099999999998545,64.65000000000146,44.650000000001455,40.150000000001455,50.599999999998545,26.75,57.400000000001455,42.04999999999927,107.64999999999782,107.64999999999782,27657.920000000002,27301.13,27634.010000000002,27301.13,27634.010000000002,0,1,3,"FORCE_EXIT",164
"7e4fcd87-e8e4-4f8a-80ad-1075c1906672",2,"SELL",25,1548128700,"Tuesday, 22-Jan-19 09:15:00 IST","Tuesday",27526.55,27533.35,27425.7,27454.75,0,9444,59.46499999999978,53.099999999998545,64.65000000000146,44.650000000001455,40.150000000001455,50.599999999998545,26.75,57.400000000001455,42.04999999999927,107.64999999999782,107.64999999999782,27657.920000000002,27301.13,27634.010000000002,27301.13,27634.010000000002,0,1,-2339.9999999999636,1548225000,"Wednesday, 23-Jan-19 12:00:00 IST","Wednesday",27509.8,27555.35,27506.3,27548.35,0,9480,35.259999999999856,40.45000000000073,27.849999999998545,30.549999999999272,26.650000000001455,22.349999999998545,51.70000000000073,25.049999999999272,29.900000000001455,49.04999999999927,49.04999999999927,27636.604999999996,27425.045,27636.604999999996,27430.444999999996,27430.444999999996,1,1,3,"FORCE_EXIT",164
"359c3935-7488-4ea2-9e12-7624ba15060e",1,"BUY",25,1548225000,"Wednesday, 23-Jan-19 12:00:00 IST","Wednesday",27509.8,27555.35,27506.3,27548.35,0,9480,35.259999999999856,40.45000000000073,27.849999999998545,30.549999999999272,26.650000000001455,22.349999999998545,51.70000000000073,25.049999999999272,29.900000000001455,49.04999999999927,49.04999999999927,27636.604999999996,27425.045,27636.604999999996,27430.444999999996,27430.444999999996,1,1,-3358.7499999999636,1548233100,"Wednesday, 23-Jan-19 14:15:00 IST","Wednesday",27505.15,27510.95,27408.85,27414,0,9489,48.710000000000946,30.350000000002183,36.20000000000073,21.25,34.14999999999782,39.75,39.20000000000073,50.55000000000291,31.450000000000728,102.10000000000218,102.10000000000218,27606.030000000006,27313.769999999997,27582.679999999997,27313.769999999997,27582.679999999997,0,1,3,"FORCE_EXIT",164
"9991b3c8-e6e4-4d4d-8664-4f7c6a109604",2,"SELL",25,1548233100,"Wednesday, 23-Jan-19 14:15:00 IST","Wednesday",27505.15,27510.95,27408.85,27414,0,9489,48.710000000000946,30.350000000002183,36.20000000000073,21.25,34.14999999999782,39.75,39.20000000000073,50.55000000000291,31.450000000000728,102.10000000000218,102.10000000000218,27606.030000000006,27313.769999999997,27582.679999999997,27313.769999999997,27582.679999999997,0,1,3032.499999999982,1548322200,"Thursday, 24-Jan-19 15:00:00 IST","Thursday",27173.5,27308,27153.8,27292.7,0,9517,72.36500000000052,32.29999999999927,38.05000000000291,43.25,67.90000000000146,74,38.94999999999709,45.900000000001455,74.90000000000146,154.20000000000073,154.20000000000073,27447.995000000003,27013.805,27447.995000000003,27093.735,27093.735,1,1,3,"FORCE_EXIT",163
"a3076367-e04b-416b-a157-06b1a0ad144a",1,"BUY",25,1548322200,"Thursday, 24-Jan-19 15:00:00 IST","Thursday",27173.5,27308,27153.8,27292.7,0,9517,72.36500000000052,32.29999999999927,38.05000000000291,43.25,67.90000000000146,74,38.94999999999709,45.900000000001455,74.90000000000146,154.20000000000073,154.20000000000073,27447.995000000003,27013.805,27447.995000000003,27093.735,27093.735,1,1,-1671.2500000000546,1548405000,"Friday, 25-Jan-19 14:00:00 IST","Friday",27284.65,27286.15,27185.45,27225.85,0,9538,55.72999999999992,31,27.150000000001455,40.04999999999927,30.5,39.79999999999927,35.14999999999782,93.79999999999927,58.45000000000073,100.70000000000073,100.70000000000073,27402.99,27068.610000000004,27382.11,27068.610000000004,27382.11,0,1,3,"FORCE_EXIT",163
"bbd0d2ad-8188-41b5-83a2-f25567c5bb4f",2,"SELL",25,1548405000,"Friday, 25-Jan-19 14:00:00 IST","Friday",27284.65,27286.15,27185.45,27225.85,0,9538,55.72999999999992,31,27.150000000001455,40.04999999999927,30.5,39.79999999999927,35.14999999999782,93.79999999999927,58.45000000000073,100.70000000000073,100.70000000000073,27402.99,27068.610000000004,27382.11,27068.610000000004,27382.11,0,1,11723.749999999927,1548819900,"Wednesday, 30-Jan-19 09:15:00 IST","Wednesday",26789.75,26828.8,26719.6,26756.9,0,9594,91.68000000000065,62.400000000001455,64,57.04999999999927,70.65000000000146,95.40000000000146,84.5,89.70000000000073,174.70000000000073,109.20000000000073,109.20000000000073,27049.239999999998,26499.159999999996,27049.239999999998,26508.084999999995,26508.084999999995,1,1,3,"FORCE_EXIT",161
"e4aece4e-b213-470d-9a27-a90b528d7811",1,"BUY",25,1548819900,"Wednesday, 30-Jan-19 09:15:00 IST","Wednesday",26789.75,26828.8,26719.6,26756.9,0,9594,91.68000000000065,62.400000000001455,64,57.04999999999927,70.65000000000146,95.40000000000146,84.5,89.70000000000073,174.70000000000073,109.20000000000073,109.20000000000073,27049.239999999998,26499.159999999996,27049.239999999998,26508.084999999995,26508.084999999995,1,1,10764.999999999964,1549008900,"Friday, 01-Feb-19 13:45:00 IST","Friday",27419.85,27429.8,27183.2,27187.5,0,9662,128.86500000000015,39.650000000001455,55.70000000000073,118.19999999999709,170.95000000000073,138.3000000000029,83.75,96.40000000000146,92.5,246.59999999999854,246.59999999999854,27693.095,26919.905,27638.855,26919.905,27638.855,0,1,3,"FORCE_EXIT",162
"a5c32e54-4438-4ad7-a327-e13858624c4f",2,"SELL",25,1549008900,"Friday, 01-Feb-19 13:45:00 IST","Friday",27419.85,27429.8,27183.2,27187.5,0,9662,128.86500000000015,39.650000000001455,55.70000000000073,118.19999999999709,170.95000000000073,138.3000000000029,83.75,96.40000000000146,92.5,246.59999999999854,246.59999999999854,27693.095,26919.905,27638.855,26919.905,27638.855,0,1,2682.499999999982,1549269000,"Monday, 04-Feb-19 14:00:00 IST","Monday",26991.1,27155.55,26985.25,27080.2,0,9688,82.3550000000003,67,40.650000000001455,69.09999999999854,51.650000000001455,71.25,46.20000000000073,52.75,84.35000000000218,170.29999999999927,170.29999999999927,27317.465000000004,26823.335,27317.465000000004,26855.675,26855.675,1,1,3,"FORCE_EXIT",162
"7d7a3d41-ea42-471a-8d96-0d6046aa234a",1,"BUY",25,1549269000,"Monday, 04-Feb-19 14:00:00 IST","Monday",26991.1,27155.55,26985.25,27080.2,0,9688,82.3550000000003,67,40.650000000001455,69.09999999999854,51.650000000001455,71.25,46.20000000000073,52.75,84.35000000000218,170.29999999999927,170.29999999999927,27317.465000000004,26823.335,27317.465000000004,26855.675,26855.675,1,1,6612.5,1549532700,"Thursday, 07-Feb-19 15:15:00 IST","Thursday",27404,27418.65,27322.95,27344.7,0,9768,59.59000000000051,56.60000000000218,46.79999999999927,35.70000000000073,45.14999999999782,39.04999999999927,41.25,47.35000000000218,92.60000000000218,95.70000000000073,95.70000000000073,27549.570000000003,27192.030000000002,27549.540000000005,27192.030000000002,27549.540000000005,0,1,3,"FORCE_EXIT",163
"5b8e0e0a-32a9-47e0-b6b4-c2dbe8e37888",2,"SELL",25,1549532700,"Thursday, 07-Feb-19 15:15:00 IST","Thursday",27404,27418.65,27322.95,27344.7,0,9768,59.59000000000051,56.60000000000218,46.79999999999927,35.70000000000073,45.14999999999782,39.04999999999927,41.25,47.35000000000218,92.60000000000218,95.70000000000073,95.70000000000073,27549.570000000003,27192.030000000002,27549.540000000005,27192.030000000002,27549.540000000005,0,1,-2176.249999999982,1549612800,"Friday, 08-Feb-19 13:30:00 IST","Friday",27334.1,27435.05,27318.45,27431.75,0,9786,63.924999999999635,31.75,23.25,34.04999999999927,29.05000000000291,76.25,70,81.79999999999927,59.89999999999782,116.59999999999854,116.59999999999854,27568.524999999998,27184.975000000002,27568.524999999998,27206.125,27206.125,1,1,3,"FORCE_EXIT",164
"50b972e6-3c59-4aff-9bca-9d9f91011cc5",1,"BUY",25,1549612800,"Friday, 08-Feb-19 13:30:00 IST","Friday",27334.1,27435.05,27318.45,27431.75,0,9786,63.924999999999635,31.75,23.25,34.04999999999927,29.05000000000291,76.25,70,81.79999999999927,59.89999999999782,116.59999999999854,116.59999999999854,27568.524999999998,27184.975000000002,27568.524999999998,27206.125,27206.125,1,1,-5557.499999999982,1549856700,"Monday, 11-Feb-19 09:15:00 IST","Monday",27240.5,27256.1,27179.95,27209.45,0,9794,82.94499999999971,116.59999999999854,52.5,91.84999999999854,96.95000000000073,58.29999999999927,50.30000000000291,171.65000000000146,39,76.14999999999782,76.14999999999782,27466.86,26969.190000000002,27461.985,26969.190000000002,27461.985,0,1,3,"FORCE_EXIT",163
"d742ecc9-3704-476d-a636-f1f5e4d0bd36",2,"SELL",25,1549856700,"Monday, 11-Feb-19 09:15:00 IST","Monday",27240.5,27256.1,27179.95,27209.45,0,9794,82.94499999999971,116.59999999999854,52.5,91.84999999999854,96.95000000000073,58.29999999999927,50.30000000000291,171.65000000000146,39,76.14999999999782,76.14999999999782,27466.86,26969.190000000002,27461.985,26969.190000000002,27461.985,0,1,9838.749999999982,1550548800,"Tuesday, 19-Feb-19 09:30:00 IST","Tuesday",26765.75,26824.9,26757.4,26815.9,0,9943,63.07499999999963,34.04999999999927,66.09999999999854,33.650000000001455,81.89999999999782,60.5,53.29999999999927,56.75,109.5,67.5,67.5,26980.375,26601.925000000003,26980.375,26606.515000000003,26606.515000000003,1,1,3,"FORCE_EXIT",162
"4d9c36e3-1889-4c5a-81f7-5a0e2ed75958",1,"BUY",25,1550548800,"Tuesday, 19-Feb-19 09:30:00 IST","Tuesday",26765.75,26824.9,26757.4,26815.9,0,9943,63.07499999999963,34.04999999999927,66.09999999999854,33.650000000001455,81.89999999999782,60.5,53.29999999999927,56.75,109.5,67.5,67.5,26980.375,26601.925000000003,26980.375,26606.515000000003,26606.515000000003,1,1,-2133.7500000000546,1550567700,"Tuesday, 19-Feb-19 14:45:00 IST","Tuesday",26853.45,26853.45,26723.45,26730.55,0,9964,67.12499999999926,31.299999999999272,47.54999999999927,38.79999999999927,27.69999999999709,29.650000000001455,81.64999999999782,54.349999999998545,100.25,130,130,26989.824999999997,26587.075000000004,26975.725,26587.075000000004,26975.725,0,1,3,"FORCE_EXIT",161
"43346941-19fe-4d99-8446-ba67f3a31e29",2,"SELL",25,1550567700,"Tuesday, 19-Feb-19 14:45:00 IST","Tuesday",26853.45,26853.45,26723.45,26730.55,0,9964,67.12499999999926,31.299999999999272,47.54999999999927,38.79999999999927,27.69999999999709,29.650000000001455,81.64999999999782,54.349999999998545,100.25,130,130,26989.824999999997,26587.075000000004,26975.725,26587.075000000004,26975.725,0,1,-3655.000000000018,1550634300,"Wednesday, 20-Feb-19 09:15:00 IST","Wednesday",26786,26888.05,26732.65,26876.75,0,9967,87.75499999999919,27.69999999999709,29.650000000001455,81.64999999999782,54.349999999998545,100.25,130,71.75,71.40000000000146,155.39999999999782,155.39999999999782,27073.614999999994,26547.085000000003,27073.614999999994,26582.065000000002,26582.065000000002,1,1,3,"FORCE_EXIT",161
"9036002d-98c5-48fc-bf23-88671c779a97",1,"BUY",25,1550634300,"Wednesday, 20-Feb-19 09:15:00 IST","Wednesday",26786,26888.05,26732.65,26876.75,0,9967,87.75499999999919,27.69999999999709,29.650000000001455,81.64999999999782,54.349999999998545,100.25,130,71.75,71.40000000000146,155.39999999999782,155.39999999999782,27073.614999999994,26547.085000000003,27073.614999999994,26582.065000000002,26582.065000000002,1,1,1606.25,1550807100,"Friday, 22-Feb-19 09:15:00 IST","Friday",26960.05,26997.35,26888.05,26941,0,10017,63.100000000000364,49.25,66.04999999999927,32.400000000001455,51.10000000000218,74.59999999999854,54.79999999999927,58.30000000000291,25.900000000001455,109.29999999999927,109.29999999999927,27132,26753.399999999994,27106.635,26753.399999999994,27106.635,0,1,3,"FORCE_EXIT",162
"1ff50e3e-95cb-42b0-a1ec-fbdf38a50d22",2,"SELL",25,1550807100,"Friday, 22-Feb-19 09:15:00 IST","Friday",26960.05,26997.35,26888.05,26941,0,10017,63.100000000000364,49.25,66.04999999999927,32.400000000001455,51.10000000000218,74.59999999999854,54.79999999999927,58.30000000000291,25.900000000001455,109.29999999999927,109.29999999999927,27132,26753.399999999994,27106.635,26753.399999999994,27106.635,0,1,-1116.2500000000364,1551066300,"Monday, 25-Feb-19 09:15:00 IST","Monday",26934.2,27030.9,26932.65,26985.65,0,10042,49.44499999999971,29.950000000000728,44.5,25.099999999998545,41.89999999999782,66.45000000000073,27.200000000000728,24.69999999999709,38.150000000001455,98.25,98.25,27130.11,26833.440000000002,27130.11,26852.385000000002,26852.385000000002,1,1,3,"FORCE_EXIT",162
"5890fec6-a646-4226-8c8d-9eecbedc22a4",1,"BUY",25,1551066300,"Monday, 25-Feb-19 09:15:00 IST","Monday",26934.2,27030.9,26932.65,26985.65,0,10042,49.44499999999971,29.950000000000728,44.5,25.099999999998545,41.89999999999782,66.45000000000073,27.200000000000728,24.69999999999709,38.150000000001455,98.25,98.25,27130.11,26833.440000000002,27130.11,26852.385000000002,26852.385000000002,1,1,-2708.7500000000546,1551152700,"Tuesday, 26-Feb-19 09:15:00 IST","Tuesday",26853.8,26985.35,26840.75,26877.3,0,10067,64.30999999999912,36.04999999999927,24.549999999999272,37.39999999999782,39.349999999998545,25.100000000002183,48.25,92.89999999999782,50.29999999999927,144.59999999999854,144.59999999999854,27105.979999999996,26720.120000000003,27070.759999999995,26720.120000000003,27070.759999999995,0,1,3,"FORCE_EXIT",162
"366d80a3-0c85-4b5c-b7a2-cbb571834aab",2,"SELL",25,1551152700,"Tuesday, 26-Feb-19 09:15:00 IST","Tuesday",26853.8,26985.35,26840.75,26877.3,0,10067,64.30999999999912,36.04999999999927,24.549999999999272,37.39999999999782,39.349999999998545,25.100000000002183,48.25,92.89999999999782,50.29999999999927,144.59999999999854,144.59999999999854,27105.979999999996,26720.120000000003,27070.759999999995,26720.120000000003,27070.759999999995,0,1,-3785.0000000000364,1551164400,"Tuesday, 26-Feb-19 12:30:00 IST","Tuesday",26931.1,27045.35,26926.85,27028.7,0,10080,60.29500000000044,36.35000000000218,54.349999999998545,30,42.54999999999927,61.400000000001455,54.25,29.30000000000291,57.75,118.5,118.5,27166.985,26805.214999999997,27166.985,26825.239999999998,26825.239999999998,1,1,3,"FORCE_EXIT",162
"3e5358d0-65e2-4cf3-9326-dab3575bf1c0",1,"BUY",25,1551164400,"Tuesday, 26-Feb-19 12:30:00 IST","Tuesday",26931.1,27045.35,26926.85,27028.7,0,10080,60.29500000000044,36.35000000000218,54.349999999998545,30,42.54999999999927,61.400000000001455,54.25,29.30000000000291,57.75,118.5,118.5,27166.985,26805.214999999997,27166.985,26825.239999999998,26825.239999999998,1,1,-977.5000000000546,1551247200,"Wednesday, 27-Feb-19 11:30:00 IST","Wednesday",27051.5,27079.4,26954.25,26989.6,0,10101,63.72500000000109,38.35000000000218,23.400000000001455,36.95000000000073,31.5,28.099999999998545,23.850000000002183,38.900000000001455,165.90000000000146,125.15000000000146,125.15000000000146,27208.000000000004,26825.649999999998,27205.795000000002,26825.649999999998,27205.795000000002,0,1,3,"FORCE_EXIT",162
"a4e99c26-f374-407f-880e-79958169b5ae",2,"SELL",25,1551247200,"Wednesday, 27-Feb-19 11:30:00 IST","Wednesday",27051.5,27079.4,26954.25,26989.6,0,10101,63.72500000000109,38.35000000000218,23.400000000001455,36.95000000000073,31.5,28.099999999998545,23.850000000002183,38.900000000001455,165.90000000000146,125.15000000000146,125.15000000000146,27208.000000000004,26825.649999999998,27205.795000000002,26825.649999999998,27205.795000000002,0,1,-285.0000000000364,1551411900,"Friday, 01-Mar-19 09:15:00 IST","Friday",26941,27027.4,26928.9,27001,0,10142,60.99500000000007,30.099999999998545,49.150000000001455,36.20000000000073,64.45000000000073,40.19999999999709,47.650000000001455,94.04999999999927,51.150000000001455,98.5,98.5,27161.135000000002,26795.165,27161.135000000002,26807.165,26807.165,1,1,3,"FORCE_EXIT",162
"59c3e3e1-4061-45db-bfeb-1a45b2b81cf9",1,"BUY",25,1551411900,"Friday, 01-Mar-19 09:15:00 IST","Friday",26941,27027.4,26928.9,27001,0,10142,60.99500000000007,30.099999999998545,49.150000000001455,36.20000000000073,64.45000000000073,40.19999999999709,47.650000000001455,94.04999999999927,51.150000000001455,98.5,98.5,27161.135000000002,26795.165,27161.135000000002,26807.165,26807.165,1,1,61751.249999999985,1552885200,"Monday, 18-Mar-19 10:30:00 IST","Monday",29625.65,29630.4,29439.85,29471.05,0,10397,123.26500000000014,58.29999999999927,147.29999999999927,75.64999999999782,274.2000000000007,59.849999999998545,70,101.45000000000073,64.79999999999927,190.5500000000029,190.5500000000029,29904.920000000002,29165.329999999998,29861.75,29165.329999999998,29861.75,0,1,3,"FORCE_EXIT",170
"d87bdc75-0525-41a4-be7b-3464fc0f8d55",2,"SELL",25,1552885200,"Monday, 18-Mar-19 10:30:00 IST","Monday",29625.65,29630.4,29439.85,29471.05,0,10397,123.26500000000014,58.29999999999927,147.29999999999927,75.64999999999782,274.2000000000007,59.849999999998545,70,101.45000000000073,64.79999999999927,190.5500000000029,190.5500000000029,29904.920000000002,29165.329999999998,29861.75,29165.329999999998,29861.75,0,1,-5431.25,1552902300,"Monday, 18-Mar-19 15:15:00 IST","Monday",29591.55,29696,29589.3,29688.3,0,10416,92.55499999999992,126.5,59.849999999998545,50.89999999999782,87.80000000000291,76.25,64.54999999999927,61.39999999999782,184.90000000000146,106.70000000000073,106.70000000000073,29920.315000000002,29364.985,29920.315000000002,29384.83,29384.83,1,1,3,"FORCE_EXIT",173
